,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
125,Insulin secretion Homo sapiens hsa04911,-0.18347168,-0.58555496,0.9899833,1.0,59,0.23728813,0.2565884,GNAS;CREB3;ADCY8;KCNN2;GLP1R;KCNN3;CREB1;ADCY3;RYR2;ADCY9;ITPR3;PLCB4;ADCY1;KCNMB2
126,Insulin signaling pathway Homo sapiens hsa04910,-0.2207574,-0.77239084,0.8962406,1.0,110,0.16363636,0.15328853,PIK3R5;PHKB;ARAF;EXOC7;INPP5K;KRAS;PRKCI;CRKL;AKT3;IKBKB;MAP2K2;PYGM;AKT2;PPP1R3E;CALM1;SHC3;MAPK9;CALM3
127,Intestinal immune network for IgA production Homo sapiens hsa04672,-0.4418206,-1.1593348,0.26548672,1.0,24,0.29166666,0.20576909,ITGA4;CCL28;HLA-DMB;TNFSF13;CD40;HLA-DQB1;CD80
112,Hepatitis B Homo sapiens hsa05161,0.28851455,1.1102381,0.23919308,1.0,114,0.27192983,0.21792646,CHUK;STAT5A;NRAS;PIK3CB;TGFB1;TGFBR1;DDX3X;MYC;IRF3;PIK3R3;IKBKE;CREB3L4;HSPG2;RELA;PIK3CD;ELK1;PTK2B;IFIH1;YWHAB;NFATC2;PRKCB;ATF4;DDB1;CCNE1;NFKB1;CASP8;BCL2;CDK6;ATF2;STAT6;CCNA2
113,Hepatitis C Homo sapiens hsa05160,-0.28941646,-0.9923808,0.48024315,1.0,92,0.14130434,0.112361245,PIK3R5;RIPK1;ARAF;PPP2R2B;EIF2AK4;CLDN3;AKT3;STAT1;CLDN6;IKBKB;AKT2;MAPK9;NFKBIA
114,Herpes simplex infection Homo sapiens hsa05168,0.24363244,0.9469069,0.60625,1.0,123,0.10569106,0.089556746,CHUK;TRAF2;CSNK2A2;IFNGR2;IFIT1B;OAS3;IKBKE;TAF5L;RELA;EIF2AK3;PTPN11;IFIH1;CASP8
115,Hippo signaling pathway Homo sapiens hsa04390,0.22430077,0.87488455,0.8123077,1.0,130,0.10769231,0.08865061,DLG2;LATS1;CCND2;TGFBR1;SNAI2;PRKCZ;MYC;AMOT;TEAD1;DVL3;YWHAE;BIRC2;PARD6A;BMPR2
116,Histidine metabolism Homo sapiens hsa00340,-0.29213235,-0.71885216,0.82255083,1.0,18,0.16666667,0.13116363,ASPA;ALDH3B1;ALDH1A3
117,Homologous recombination Homo sapiens hsa03440,0.29088438,0.8146302,0.75581396,1.0,23,0.13043478,0.038737446,RAD51;NBN;RAD54B
118,Huntington's disease Homo sapiens hsa05016,-0.26577616,-0.98670864,0.46866098,1.0,152,0.16447368,0.14588839,NDUFB6;NDUFS2;POLR2C;PPIF;CREB1;COX7B;HIP1;CASP3;NDUFV3;CASP9;TGM2;NRF1;NDUFA5;NDUFS6;UQCR11;TAF4B;SDHC;PLCB4;NDUFA11;NDUFB8;SIN3A;RCOR1;NDUFB4;BDNF;COX7A2
119,Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410,-0.18418437,-0.5995572,0.9917081,1.0,69,0.08695652,0.1029223,TPM2;ITGB6;ITGA10;CACNG7;ITGB1;ACTG1
104,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis Homo sapiens hsa00563,0.3735711,1.043732,0.3849879,1.0,23,0.17391305,0.07702182,PIGB;GPAA1;PIGL;PIGH
105,Glyoxylate and dicarboxylate metabolism Homo sapiens hsa00630,0.25440988,0.7043407,0.87309647,1.0,22,0.13636364,0.094162956,MDH2;ACO1;PCCB
106,GnRH signaling pathway Homo sapiens hsa04912,-0.23149818,-0.7485852,0.88770866,1.0,65,0.3846154,0.31163633,GNAS;ITPR2;MAP2K1;ADCY8;MAP2K3;MAP2K6;KRAS;MAP3K3;ADCY3;CALM2;MAP3K1;PLA2G4F;JUN;MAP2K2;ADCY5;ADCY9;PLA2G4C;MMP14;ITPR3;CALM1;PLCB4;MAPK9;ADCY1;CALM3;MAPK1
107,Graft-versus-host disease Homo sapiens hsa05332,-0.45050415,-0.9091949,0.5825243,1.0,8,0.5,0.20576909,HLA-DMB;HLA-DQB1;FAS;CD80
108,HIF-1 signaling pathway Homo sapiens hsa04066,-0.29593027,-0.9806985,0.49462366,1.0,80,0.175,0.13629842,EPO;PIK3R5;SERPINE1;ERBB2;ALDOA;CUL2;AKT3;EGLN2;PFKFB3;MAP2K2;IFNGR1;TLR4;PLCG1;AKT2
109,HTLV-I infection Homo sapiens hsa05166,-0.2559516,-0.9610171,0.5441795,1.0,206,0.24271844,0.24337386,PIK3R5;MAD2L1;FZD10;ADCY8;KRAS;NFATC1;CDC23;TRRAP;ANAPC11;JAK3;MAP3K3;ANAPC2;EGR1;ZFP36;CREB1;WNT7B;POLB;AKT3;ADCY3;HLA-DMB;MAP3K1;ATF1;E2F3;STAT5B;CCND3;MYBL1;KAT2B;CD40;IKBKB;CHEK2;SLC25A5;HLA-DQB1;FZD6;ADCY9;APC2;AKT2;FZD9;CDKN2B;CRTC3;IL2RB;PPP3CA;ADCY1;RELB;NFKBIA;BUB3;PCNA;WNT2B;EP300;POLE3;CALR
110,Hedgehog signaling pathway Homo sapiens hsa04340,-0.45172554,-1.3307774,0.10627177,1.0,40,0.225,0.14928642,CSNK1G3;LRP2;BMP2;WNT7B;PTCH2;CSNK1A1;GLI2;RAB23;WNT2B
111,Hematopoietic cell lineage Homo sapiens hsa04640,-0.2581304,-0.76561874,0.8330579,1.0,42,0.04761905,0.007928717,EPO;EPOR
96,Glycerolipid metabolism Homo sapiens hsa00561,-0.2525323,-0.74082667,0.87606114,1.0,40,0.125,0.12361247,DGKI;MOGAT2;GK;DGKB;DGKQ
97,Glycerophospholipid metabolism Homo sapiens hsa00564,-0.22922285,-0.74317354,0.89903843,1.0,72,0.097222224,0.11500415,DGKI;LPCAT2;PEMT;PLA2G15;DGKB;DGKQ;LPCAT3
98,"Glycine, serine and threonine metabolism Homo sapiens hsa00260",0.2379475,0.7002271,0.9230769,1.0,29,0.27586207,0.14543532,CBS;PSPH;DMGDH;AOC2;GNMT;CTH;CHDH;MAOA
99,Glycolysis / Gluconeogenesis Homo sapiens hsa00010,0.39883313,1.322694,0.08430913,1.0,48,0.27083334,0.14324549,ALDH9A1;PKM;MINPP1;PDHA1;ACSS1;HK2;PGM2;LDHAL6B;TPI1;PFKP;AKR1A1;DLAT;ENO2
100,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate Homo sapiens hsa00532,0.26313642,0.6941194,0.8609756,1.0,18,0.22222222,0.099524274,CHST15;CHPF2;DSE;CHPF
101,Glycosaminoglycan biosynthesis - heparan sulfate / heparin Homo sapiens hsa00534,0.24225754,0.68549585,0.9230769,1.0,23,0.08695652,0.040549725,HS3ST5;GLCE
102,Glycosaminoglycan degradation Homo sapiens hsa00531,-0.4166548,-0.9963338,0.44247788,1.0,14,0.42857143,0.23280224,HEXB;HYAL1;IDS;SGSH;GUSB;HYAL3
103,Glycosphingolipid biosynthesis - lacto and neolacto series Homo sapiens hsa00601,-0.30614415,-0.7479392,0.81378025,1.0,17,0.11764706,0.030129125,B4GALT4;ABO
152,NF-kappa B signaling pathway Homo sapiens hsa04064,0.29891503,1.0347065,0.3846154,1.0,64,0.265625,0.1282942,CHUK;TRAF2;TNFAIP3;BCL10;CSNK2A2;ATM;UBE2I;PLCG2;TNFSF13B;LY96;RELA;ZAP70;PRKCB;TNFRSF11A;BIRC2;BCL2;BLNK
153,NOD-like receptor signaling pathway Homo sapiens hsa04621,0.44806442,1.423258,0.0425,1.0,36,0.1388889,0.049233556,IL18;TNFAIP3;RELA;BIRC2;CASP8
154,Natural killer cell mediated cytotoxicity Homo sapiens hsa04650,-0.28150126,-0.8762009,0.69158876,1.0,57,0.2631579,0.18666466,PIK3R5;ARAF;PAK1;KRAS;NFATC1;FCER1G;CASP3;SH3BP2;MAP2K2;IFNGR1;PLCG1;FAS;VAV3;SHC4;SHC3
155,Neuroactive ligand-receptor interaction Homo sapiens hsa04080,0.21961269,0.8779463,0.82758623,1.0,145,0.2137931,0.19829343,HRH2;PARD3;GRM4;HTR2B;CGA;ADRB3;GABRG3;OPRD1;CHRNA5;PTGER4;GABRG2;P2RX3;GRIN1;GRIA2;CNR2;ADRA1B;GRM2;CHRNA9;CHRM3;ADRB2;HRH1;GPR156;GABRB1;S1PR3;GABRP;LPAR2;GABBR2;ADCYAP1R1;GRM7;GABRA2;GRIK4
156,Neurotrophin signaling pathway Homo sapiens hsa04722,-0.31525657,-1.0892385,0.30389223,1.0,101,0.23762377,0.15275995,GAB1;PIK3R5;KRAS;CRKL;MAP2K5;NTRK2;MAP3K3;AKT3;RAP1B;MAGED1;IKBKB;MAP2K2;RPS6KA6;SORT1;PLCG1;ARHGDIG;AKT2;CALM1;TP73;SHC3;MAPK9;BDNF;NFKBIA;CALM3
157,Nicotinate and nicotinamide metabolism Homo sapiens hsa00760,-0.4695282,-1.1928414,0.23873122,1.0,21,0.23809524,0.1192328,NAMPT;QPRT;NT5C;NADK2;NUDT12
158,Nicotine addiction Homo sapiens hsa05033,0.4605913,1.3814687,0.07875895,1.0,31,0.2580645,0.1283697,SLC32A1;GABRG3;GABRG2;GRIN1;GRIA2;GABRB1;GABRP;GABRA2
159,Nitrogen metabolism Homo sapiens hsa00910,0.4204487,1.0283453,0.43150684,1.0,15,0.2,0.123763494,CA4;CA1;CA5B
144,Melanoma Homo sapiens hsa05218,-0.27781767,-0.8960059,0.64903843,1.0,58,0.15517241,0.14233935,PIK3R5;ARAF;FGF8;KRAS;AKT3;E2F3;MAP2K2;AKT2;FGF14
145,Metabolism of xenobiotics by cytochrome P450 Homo sapiens hsa00980,0.3158198,0.93347234,0.5755396,1.0,30,0.23333333,0.10715095,GSTT2;GSTP1;GSTM1;CBR1;CBR3;CYP1B1;MGST1
146,MicroRNAs in cancer Homo sapiens hsa05206,0.23085073,0.8995329,0.7293729,1.0,132,0.2651515,0.21452843,RPTOR;SLC7A1;TPM1;NRAS;SIRT1;ATM;CCND2;MYC;UBE2I;PLCG2;MCL1;ITGB3;MET;EFNA3;FGFR3;SOS1;CDC25B;WNT3;HDAC1;CYP1B1;STMN1;CDCA5;PRKCB;THBS1;ABCC1;SOX4;CCNE1;ZFPM2;NFKB1;CCNG1;MDM4;BCL2;CDK6;BMPR2;PAK4
147,Mineral absorption Homo sapiens hsa04978,-0.4835537,-1.3731807,0.08139535,1.0,31,0.22580644,0.14128219,SLC11A2;SLC11A1;STEAP2;HMOX2;TRPM6;SLC26A6;ATP7A
148,Mismatch repair Homo sapiens hsa03430,0.26623145,0.71013564,0.8773585,1.0,20,0.35,0.28754812,RFC1;LIG1;MLH1;RFC4;RPA1;PMS2;POLD1
149,Morphine addiction Homo sapiens hsa05032,0.2819286,1.0063424,0.42937854,1.0,70,0.21428572,0.121649176,SLC32A1;GNG10;GNB3;GABRG3;PDE3A;GABRG2;GNB2;GNG7;PDE11A;PRKCB;PDE7B;GNG3;GABRB1;GABRP;GABRA2
150,Mucin type O-Glycan biosynthesis Homo sapiens hsa00512,0.45788658,1.2287502,0.20697674,1.0,19,0.15789473,0.028769916,B4GALT5;GALNTL6;GALNT13
151,N-Glycan biosynthesis Homo sapiens hsa00510,0.41268444,1.3316171,0.082666665,1.0,41,0.24390244,0.14105566,STT3B;ST6GAL2;MGAT5;ALG9;MAN1C1;MAN2A1;DOLPP1;DPAGT1;MGAT4A;RPN2
136,Longevity regulating pathway - multiple species Homo sapiens hsa04213,0.23723355,0.83143824,0.7903226,1.0,53,0.18867925,0.14309447,RPTOR;PRKAB1;PIK3CB;SIRT1;PRKAA2;PRKAA1;PIK3R3;PRKAG1;FOXO1;INSR
137,Lysine degradation Homo sapiens hsa00310,0.18683039,0.5747724,0.9878641,1.0,36,0.083333336,0.08917919,ALDH9A1;ASH1L;GCDH
138,Lysosome Homo sapiens hsa04142,-0.3309879,-1.1457288,0.2189781,1.0,101,0.33663365,0.23280224,CTSZ;DNASE2;MCOLN1;CLTA;GLA;SLC11A2;CLN5;HEXB;ATP6V0D1;LAMP1;SLC11A1;CTSW;HYAL1;AP3S2;IDS;SGSH;GALC;AP3B2;CD63;TCIRG1;SORT1;PLA2G15;AP1S1;CLN3;AP3D1;M6PR;GUSB;FUCA1;GNPTG;CD164;MAN2B1;ASAH1;PPT1;ATP6V0B
139,MAPK signaling pathway Homo sapiens hsa04010,0.2257651,0.94148487,0.65505224,1.0,207,0.20772947,0.18100129,MAP4K3;RRAS;CHUK;FGF5;TRAF2;DUSP10;FGFR1;CDC42;MAP4K4;TGFB1;TGFBR1;CACNA1D;MYC;BRAF;MAPKAPK5;MAP3K11;RASA2;FGF4;RASA1;FLNA;PRKACA;FGF2;IL1A;PLA2G4A;RELA;NTF4;RPS6KA2;FGFR3;SOS1;TAOK2;CDC25B;ELK1;NLK;STMN1;PRKCB;MAP3K12;RRAS2;FLNB;RAC2;PPM1B;CACNG2;PPP3CC;NF1
140,Malaria Homo sapiens hsa05144,-0.29789644,-0.7890271,0.76740235,1.0,25,0.2,0.14634146,PECAM1;THBS2;SDC1;CD40;TLR4
141,Maturity onset diabetes of the young Homo sapiens hsa04950,-0.60867286,-1.5404915,0.036777582,1.0,17,0.1764706,0.034282263,FOXA3;PAX6;NR5A2
142,Measles Homo sapiens hsa05162,-0.24687722,-0.83318657,0.775,1.0,84,0.15476191,0.14037605,PIK3R5;JAK3;EIF2AK4;AKT3;STAT1;STAT5B;HSPA1L;IFNGR1;TLR4;AKT2;TP73;IL2RB;NFKBIA
143,Melanogenesis Homo sapiens hsa04916,-0.32690093,-1.1003414,0.2836767,1.0,80,0.3,0.25892925,GNAS;MAP2K1;LEF1;CREB3;GNAI1;FZD10;ADCY8;KRAS;KIT;CREB1;WNT7B;ADCY3;GNAO1;MAP2K2;FZD6;ADCY9;FZD9;CALM1;PLCB4;ADCY1;CALM3;WNT2B;EP300;MAPK1
128,Jak-STAT signaling pathway Homo sapiens hsa04630,-0.31790754,-1.0846088,0.3062787,1.0,96,0.13541667,0.10027939,EPO;PIK3R5;IL20RB;JAK3;AKT3;STAT1;STAT5B;IL11;STAT4;AKT2;IL2RB;PIAS3;EPOR
129,Legionellosis Homo sapiens hsa05134,-0.36992517,-1.0585731,0.37878788,1.0,35,0.34285715,0.14037605,RAB1A;BNIP3;SAR1B;CASP3;CASP9;HSPA1L;HBS1L;CLK1;SEC22B;NLRC4;TLR4;NFKBIA
130,Leishmaniasis Homo sapiens hsa05140,-0.25713968,-0.7687601,0.8435055,1.0,44,0.20454545,0.16144378,NCF2;ITGA4;TAB1;HLA-DMB;STAT1;IFNGR1;TLR4;ITGB1;NFKBIA
131,Leukocyte transendothelial migration Homo sapiens hsa04670,0.25448784,0.9396255,0.6080692,1.0,84,0.1904762,0.14309447,MYL7;VASP;ACTN4;PIK3CB;CDC42;MYL9;PLCG2;PTK2;CLDN11;PIK3R3;F11R;SIPA1;PTPN11;PRKCB;RAC2;RASSF5
132,Linoleic acid metabolism Homo sapiens hsa00591,0.30364436,0.7200498,0.84382284,1.0,12,0.25,0.23680435,PLB1;PLA2G4A;CYP2J2
133,Long-term depression Homo sapiens hsa04730,-0.4071788,-1.2413929,0.15492958,1.0,46,0.26086956,0.16393566,CACNA1A;GNAI1;ARAF;LYN;KRAS;RYR1;GNAO1;GUCY1A2;GNA13;MAP2K2;ITPR3;PLCB4
134,Long-term potentiation Homo sapiens hsa04720,-0.35536072,-1.1008255,0.30441898,1.0,51,0.3529412,0.26300687,ITPR2;GRM1;MAP2K1;ARAF;ADCY8;KRAS;RAP1B;PPP1R1A;MAP2K2;RPS6KA6;ITPR3;CALM1;PLCB4;PPP3CA;ADCY1;CALM3;EP300;MAPK1
135,Longevity regulating pathway - mammal Homo sapiens hsa04211,0.26833093,0.97878003,0.46239555,1.0,77,0.3116883,0.21671827,SESN2;RPTOR;PRKAB1;NRAS;PIK3CB;SIRT1;PRKAA2;EIF4EBP1;PRKAA1;EIF4E2;PIK3R3;CREB3L4;PRKACA;EHMT1;RELA;PIK3CD;ADIPOR1;PRKAG1;ATF4;FOXO1;INSR;NFKB1;ATG101;ATF2
184,Pertussis Homo sapiens hsa05133,-0.20378843,-0.6112189,0.9805195,1.0,44,0.18181819,0.12504719,GNAI1;C2;CASP3;TLR4;CALM1;ITGB1;MAPK9;CALM3
185,Phagosome Homo sapiens hsa04145,-0.20776252,-0.70974356,0.96130955,1.0,93,0.23655914,0.20576909,NCF2;THBS2;SCARB1;DYNC1I1;HLA-DMB;ATP6V0D1;TUBA1B;CYBA;RAB5B;SEC22B;HLA-DQB1;ATP6V1D;TCIRG1;TLR4;TAP1;ATP6V1A;M6PR;ITGB1;TUBA1A;ACTG1;ATP6V0B;CALR
186,Phenylalanine metabolism Homo sapiens hsa00360,-0.32718655,-0.6941894,0.84153,1.0,9,0.22222222,0.13116363,ALDH3B1;ALDH1A3
187,Phosphatidylinositol signaling system Homo sapiens hsa04070,-0.3393633,-1.132767,0.24770643,1.0,78,0.17948718,0.12006343,PIK3R5;PLCD4;DGKI;IPPK;IP6K1;PLCG1;PIP5K1C;ITPR3;CALM1;IMPA2;PLCB4;DGKB;CALM3;DGKQ
188,Phospholipase D signaling pathway Homo sapiens hsa04072,-0.32953373,-1.1620008,0.20059435,1.0,115,0.22608696,0.1908933,GAB1;PIK3R5;GRM6;GRM1;DGKI;KRAS;FCER1G;KIT;AKT3;CXCR2;AGPAT1;EGF;GNA13;MAP2K2;ADCY9;PLCG1;PIP5K1C;AKT2;PLCB4;ARF6;SHC4;DGKB;SHC3;ADCY1;DNM2;DGKQ
189,Phototransduction Homo sapiens hsa04744,0.30096826,0.7750133,0.7839806,1.0,15,0.26666668,0.1752624,CNGA1;GUCA1B;SAG;GUCA1A
190,Platelet activation Homo sapiens hsa04611,-0.27399668,-0.9371119,0.56842107,1.0,94,0.20212767,0.15404364,PIK3R5;GNAI1;LYN;PRKCI;FCER1G;AKT3;RAP1B;GUCY1A2;GNA13;ARHGAP35;RASGRP2;ADCY9;AKT2;ITPR3;APBB1IP;PLCB4;ITGB1;ACTG1;ROCK2
191,Porphyrin and chlorophyll metabolism Homo sapiens hsa00860,-0.65076715,-1.6276102,0.019469026,1.0,19,0.36842105,0.19383825,EARS2;FECH;UROS;ALAD;HMOX2;ALAS1;GUSB
176,Pancreatic secretion Homo sapiens hsa04972,-0.33336502,-1.06224,0.3474843,1.0,59,0.3898305,0.32145286,GNAS;ITPR2;CPA2;SLC12A2;ATP2A2;ADCY8;KCNQ1;ATP2A3;ATP2B3;ADCY3;RYR2;RAP1B;RAB8A;RHOA;TRPC1;SLC9A1;ADCY5;ADCY9;ITPR3;SCTR;PLCB4;ATP2A1;ADCY1
177,Pantothenate and CoA biosynthesis Homo sapiens hsa00770,-0.38205883,-0.90943396,0.59444445,1.0,15,0.26666668,0.14581288,DPYD;BCAT1;DPYS;VNN1
178,Parkinson's disease Homo sapiens hsa05012,-0.32625452,-1.1357061,0.23565891,1.0,95,0.16842106,0.12957789,GNAI1;NDUFB6;NDUFS2;PPIF;COX7B;CASP3;NDUFV3;CASP9;NDUFA5;NDUFS6;UQCR11;SDHC;NDUFA11;NDUFB8;NDUFB4;COX7A2
179,Pathogenic Escherichia coli infection Homo sapiens hsa05130,-0.22955124,-0.6958483,0.92241377,1.0,46,0.13043478,0.1029223,TUBA1B;TLR4;ITGB1;TUBA1A;ACTG1;ROCK2
180,Pathways in cancer Homo sapiens hsa05200,-0.2381542,-0.947267,0.62516385,1.0,336,0.15476191,0.1550253,PIK3R5;GNAI1;ERBB2;FZD10;VEGFA;ARAF;FGF8;KRAS;CRKL;DAPK2;RUNX1T1;BMP2;EPAS1;CUL2;KIT;WNT7B;AKT3;PTCH2;RARB;NCOA4;TRAF5;STAT1;CASP3;E2F3;STAT5B;CASP9;EGLN2;GNA13;MECOM;GLI2;IKBKB;MAP2K2;GNB5;CTNNA1;RASGRP2;STK4;ADCY9;PLCG1;MMP9;AKT2;PGF;PLCB4;BDKRB1;ITGB1;FGF14;BIRC3;GNG2;MAPK9;CTBP1;NFKBIA;ROCK2;WNT2B
181,Pentose and glucuronate interconversions Homo sapiens hsa00040,-0.22049442,-0.5160152,0.978456,1.0,14,0.21428572,0.17299706,RPE;GUSB;KL
182,Pentose phosphate pathway Homo sapiens hsa00030,-0.25473624,-0.7039782,0.89152545,1.0,25,0.24,0.15646002,ALDOA;PGLS;RPE;RBKS;PGM1;DERA
183,Peroxisome Homo sapiens hsa04146,-0.35779965,-1.1867269,0.19747235,1.0,74,0.3243243,0.22502454,PEX2;PEX1;MPV17L;MPV17L2;SOD1;PEX7;HAO1;PEX6;HMGCLL1;PEX3;MLYCD;ABCD1;PHYH;DECR2;PEX19;PIPOX;DDO;NUDT12;PEX12;HSD17B4;ACSL1;PEX10;CRAT;PRDX5
168,Other glycan degradation Homo sapiens hsa00511,-0.6649851,-1.4984611,0.043243244,1.0,11,0.6363636,0.25228423,FUCA2;GBA2;NEU3;HEXB;FUCA1;MAN2B1;MAN2B2
169,Other types of O-glycan biosynthesis Homo sapiens hsa00514,0.2468612,0.7148467,0.9046455,1.0,26,0.07692308,0.05270709,FUT9;ST3GAL3
170,Ovarian steroidogenesis Homo sapiens hsa04913,0.15984447,0.5077046,1.0,1.0,37,0.24324325,0.23680435,BMP6;CGA;HSD17B7;PRKACA;PLA2G4A;CYP2J2;CYP1B1;INSR;PRKACB
171,Oxidative phosphorylation Homo sapiens hsa00190,-0.3193999,-1.088192,0.318323,1.0,89,0.25842696,0.21362229,NDUFB7;NDUFA8;NDUFB6;NDUFS2;SDHB;PPA1;COX7B;ATP6V0D1;NDUFV3;NDUFS5;ATP6V1D;NDUFA5;TCIRG1;NDUFS6;UQCR11;NDUFC2;ATP6V1A;SDHC;NDUFA11;NDUFB8;NDUFB4;ATP6V0B;COX7A2
172,Oxytocin signaling pathway Homo sapiens hsa04921,-0.23949586,-0.85136884,0.77372265,1.0,126,0.31746033,0.27184173,GNAS;ITPR2;PIK3R5;MAP2K1;GNAI1;ADCY8;KCNJ3;KRAS;NFATC1;MAP2K5;CACNB3;ADCY3;RYR2;RYR1;GNAO1;EEF2K;GUCY1A2;KCNJ9;JUN;ACTB;RYR3;MAP2K2;PIK3R1;RHOA;ADCY9;CAMK1G;KCNJ14;PLA2G4C;CAMKK2;ITPR3;CAMKK1;CALM1;CACNG7;PLCB4;PPP3CA;ADCY1;ACTG1;CALM3;ROCK2;MAPK1
173,PI3K-Akt signaling pathway Homo sapiens hsa04151,0.29155415,1.23793,0.025316456,1.0,265,0.19245283,0.15094768,PPP2R5B;CHUK;RPTOR;COL2A1;MYB;FGF5;RELN;PPP2R5C;GNG10;RBL2;LAMA5;PIK3CB;PKN3;GNB3;FGFR1;CCND2;PPP2R5A;PRKAA2;MYC;PRKAA1;PTK2;PPP2R1B;FGF4;PIK3R3;CREB3L4;GNB2;ITGB4;MET;FGF2;RELA;GNG7;FGFR3;SOS1;OSMR;NOS3;THBS1;LAMB3;SGK2;ITGA6;YWHAE;GNG3;COL1A1;CCNE1;ANGPT1;INSR;VEGFB;EFNA5;GYS1;SGK1;BCL2;CDK6
174,PPAR signaling pathway Homo sapiens hsa03320,-0.19460982,-0.6001117,0.984,1.0,45,0.22222222,0.23484105,APOA1;PLTP;FABP3;ANGPTL4;FADS2;GK;ACSL1;PLIN1;UBC;DBI
175,Pancreatic cancer Homo sapiens hsa05212,-0.23689292,-0.75504297,0.88114107,1.0,61,0.19672132,0.1550253,PIK3R5;ERBB2;VEGFA;ARAF;KRAS;AKT3;STAT1;E2F3;CASP9;IKBKB;AKT2;MAPK9
160,Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932,-0.26274297,-0.94070464,0.57994187,1.0,123,0.17073171,0.12957789,PIK3R5;NDUFB6;MLX;NDUFS2;AKT3;COX7B;CASP3;NDUFV3;IKBKB;NDUFA5;NDUFS6;UQCR11;AKT2;SDHC;NDUFA11;NDUFB8;ERN1;NDUFB4;MAPK9;GSK3A;COX7A2
161,Non-small cell lung cancer Homo sapiens hsa05223,-0.38821676,-1.1903167,0.21262458,1.0,48,0.25,0.14535981,PIK3R5;ERBB2;ARAF;KRAS;AKT3;RARB;E2F3;CASP9;MAP2K2;STK4;PLCG1;AKT2
162,Notch signaling pathway Homo sapiens hsa04330,0.35344082,1.137614,0.24875621,1.0,44,0.1590909,0.093256816,PTCRA;MAML3;NUMBL;DVL3;CIR1;MAML1;APH1B
163,Nucleotide excision repair Homo sapiens hsa03420,-0.22646911,-0.6659154,0.9408784,1.0,38,0.42105263,0.30989957,ERCC4;GTF2H5;RFC3;RAD23A;ERCC2;CDK7;CCNH;ERCC3;ERCC1;CETN2;ERCC8;PCNA;RFC5;RPA2;POLE3;ERCC6
164,Olfactory transduction Homo sapiens hsa04740,-0.36685434,-1.1063017,0.3072,1.0,45,0.31111112,0.22842257,ARRB1;OR2V2;PDE1C;OR7D4;ADCY3;OR8D2;OR6C70;SLC8A2;OR8D4;OR4D11;OR5AU1;CALM1;SLC8A3;CALM3
165,One carbon pool by folate Homo sapiens hsa00670,-0.42607227,-1.0013493,0.48122868,1.0,14,0.35714287,0.2390697,MTHFD2L;DHFR;AMT;ALDH1L1;MTHFD2
166,Oocyte meiosis Homo sapiens hsa04114,-0.23293339,-0.78836256,0.8687023,1.0,92,0.18478261,0.15925394,MAD2L1;CDK1;REC8;CDC23;ANAPC11;ANAPC2;CDC25C;PPP2R5E;YWHAH;YWHAG;SPDYA;RPS6KA6;ADCY9;ITPR3;CALM1;SMC1B;CALM3
167,Osteoclast differentiation Homo sapiens hsa04380,-0.24671482,-0.833248,0.76,1.0,92,0.17391305,0.14822926,PIK3R5;MAP2K6;NCF2;NFATC1;TAB1;CREB1;AKT3;STAT1;IKBKB;IFNGR1;TNFSF11;AKT2;MAPK9;RELB;NFKBIA;SQSTM1
216,Regulation of lipolysis in adipocytes Homo sapiens hsa04923,-0.2609289,-0.7851343,0.80775446,1.0,44,0.29545453,0.27184173,GNAS;PIK3R5;GNAI1;ADCY8;AKT3;ADCY3;PIK3R1;ADCY9;AKT2;ADCY1;ADORA1;PDE3B;PLIN1
217,Renal cell carcinoma Homo sapiens hsa05211,-0.45158052,-1.4110402,0.0543131,1.0,55,0.25454545,0.1550253,GAB1;PIK3R5;VEGFA;ARAF;PAK1;KRAS;CRKL;EPAS1;CUL2;AKT3;RAP1B;EGLN2;MAP2K2;AKT2
218,Renin secretion Homo sapiens hsa04924,-0.25765002,-0.77859324,0.82428116,1.0,42,0.33333334,0.26300687,GNAS;ITPR2;GNAI1;PDE1C;CREB1;GUCY1A2;ORAI1;ITPR3;CALM1;PLCB4;PPP3CA;ADORA1;PDE3B;CALM3
219,Renin-angiotensin system Homo sapiens hsa04614,-0.4767117,-1.1250287,0.31382978,1.0,14,0.35714287,0.2228347,KLK1;ATP6AP2;PREP;NLN;THOP1
220,Retinol metabolism Homo sapiens hsa00830,0.6247483,1.6451964,0.011682243,1.0,18,0.22222222,0.0781545,CYP26B1;RDH5;RDH10;DGAT1
221,Retrograde endocannabinoid signaling Homo sapiens hsa04723,0.25232443,0.91429657,0.6627907,1.0,78,0.1923077,0.121649176,SLC32A1;GNG10;GNB3;ABHD6;GABRG3;CACNA1D;GABRG2;GNB2;GRIA2;GNG7;PRKCB;GNG3;GABRB1;GABRP;GABRA2
222,Rheumatoid arthritis Homo sapiens hsa05323,-0.24514969,-0.75659037,0.87261146,1.0,53,0.28301886,0.21875708,VEGFA;HLA-DMB;ATP6V0D1;CSF1;TNFSF13;IL11;HLA-DQB1;ATP6V1D;TCIRG1;TNFSF11;TLR4;IL23A;ATP6V1A;CD80;ATP6V0B
